origin,sector,model,observed_defaulted,observed_obligors,observed_rate,predicted_rate,log_score
2022-07-31,Capital Goods,B2 = One-factor dynamic common-eps model,124,19186,0.006463045971020535,0.004730880155669064,-8.808804840280914
2022-07-31,Consumer,B2 = One-factor dynamic common-eps model,76,20588,0.0036914707596658247,0.0030629492908490386,-4.332780586816902
2022-07-31,Energy,B2 = One-factor dynamic common-eps model,141,22201,0.006351065267330301,0.005721514045913848,-4.137345176829626
2022-07-31,Finance,B2 = One-factor dynamic common-eps model,242,24268,0.009971979561562552,0.006454178341849349,-23.72248863197825
2022-07-31,Healthcare,B2 = One-factor dynamic common-eps model,61,25150,0.00242544731610338,0.0025683233929754807,-3.076640198298975
2022-07-31,Technology,B2 = One-factor dynamic common-eps model,106,26796,0.003955814300641887,0.003071851520127382,-6.381335194971982
2022-07-31,Utilities,B2 = One-factor dynamic common-eps model,78,27738,0.0028120268224096907,0.002495854063018242,-3.631756860560742
2022-07-31,Basic Materials,B3 = Two-factor dynamic common-eps model,70,17870,0.00391717963066592,0.00391829882484611,-3.0424170725484174
2022-07-31,Capital Goods,B3 = Two-factor dynamic common-eps model,124,19186,0.006463045971020535,0.004585635359116022,-9.893832840742519
2022-07-31,Consumer,B3 = Two-factor dynamic common-eps model,76,20588,0.0036914707596658247,0.0030338061006411504,-4.459750594354169
2022-07-31,Energy,B3 = Two-factor dynamic common-eps model,141,22201,0.006351065267330301,0.005697190817230455,-4.198388861884254
2022-07-31,Finance,B3 = Two-factor dynamic common-eps model,242,24268,0.009971979561562552,0.006333992637767156,-25.365184176885634
2022-07-31,Healthcare,B3 = Two-factor dynamic common-eps model,61,25150,0.00242544731610338,0.002599867461895295,-3.1254630933621286
2022-07-31,Technology,B3 = Two-factor dynamic common-eps model,106,26796,0.003955814300641887,0.0031115340598099218,-6.08319542926273
2022-07-31,Utilities,B3 = Two-factor dynamic common-eps model,78,27738,0.0028120268224096907,0.002460283125435624,-3.7650750663042913
2023-01-31,Basic Materials,B0 = Binomial-best static baseline,72,18384,0.0039164490861618795,0.003299220327891049,-4.060791612230503
2023-01-31,Basic Materials,B1 = Beta-Binomial-best static baseline,72,18384,0.0039164490861618795,0.003299220327891049,-4.371645472952196
2023-01-31,Capital Goods,B0 = Binomial-best static baseline,103,19923,0.005169904130903981,0.004087630876373407,-5.877635428447306
2023-01-31,Capital Goods,B1 = Beta-Binomial-best static baseline,103,19923,0.005169904130903981,0.004087630876373407,-4.809259466894673
2023-01-31,Consumer,B0 = Binomial-best static baseline,62,21308,0.002909705275014079,0.00275882186186581,-3.0689925811703063
2023-01-31,Consumer,B1 = Beta-Binomial-best static baseline,62,21308,0.002909705275014079,0.0027588218618658095,-4.008002173426121
2023-01-31,Energy,B0 = Binomial-best static baseline,143,22900,0.006244541484716157,0.0049325497002208896,-7.099806168202889
2023-01-31,Energy,B1 = Beta-Binomial-best static baseline,143,22900,0.006244541484716157,0.004932549700220889,-5.436294814535245
2023-01-31,Finance,B0 = Binomial-best static baseline,228,24892,0.009159569339546843,0.0056772346299950385,-26.15942725411341
2023-01-31,Finance,B1 = Beta-Binomial-best static baseline,228,24892,0.009159569339546843,0.0056772346299950385,-6.23158526937118
2023-01-31,Healthcare,B0 = Binomial-best static baseline,67,25733,0.0026036606691796525,0.002287447405074569,-3.560684673695505
2023-01-31,Healthcare,B1 = Beta-Binomial-best static baseline,67,25733,0.0026036606691796525,0.002287447405074569,-4.309143849347038
2023-01-31,Technology,B0 = Binomial-best static baseline,89,27089,0.0032854664254863596,0.0027134457966051352,-4.696272332065888
2023-01-31,Technology,B1 = Beta-Binomial-best static baseline,89,27089,0.0032854664254863596,0.0027134457966051352,-4.675451749268291
2023-01-31,Utilities,B0 = Binomial-best static baseline,70,27883,0.0025104902628841947,0.0022153554240883317,-3.569656628256382
2023-01-31,Utilities,B1 = Beta-Binomial-best static baseline,70,27883,0.0025104902628841947,0.0022153554240883317,-4.019578788274885
2023-01-31,Basic Materials,B2 = One-factor dynamic common-eps model,72,18384,0.0039164490861618795,0.003775021758050479,-3.1047576104961365
2023-01-31,Capital Goods,B2 = One-factor dynamic common-eps model,103,19923,0.005169904130903981,0.0046214592849135845,-3.861658192452907
2023-01-31,Consumer,B2 = One-factor dynamic common-eps model,62,21308,0.002909705275014079,0.0030296915086665418,-3.033854973564189
2023-01-31,Energy,B2 = One-factor dynamic common-eps model,143,22900,0.006244541484716157,0.005467394468704512,-4.613593382636537
2023-01-31,Finance,B2 = One-factor dynamic common-eps model,228,24892,0.009159569339546843,0.006390272644490867,-16.877262161151236
2023-01-31,Healthcare,B2 = One-factor dynamic common-eps model,67,25733,0.0026036606691796525,0.0024777523024909647,-3.102390770853674
2023-01-31,Technology,B2 = One-factor dynamic common-eps model,89,27089,0.0032854664254863596,0.0030108161984569383,-3.4930432328745553
2023-01-31,Utilities,B2 = One-factor dynamic common-eps model,70,27883,0.0025104902628841947,0.0025292591662781382,-3.0450713039206647
2023-01-31,Basic Materials,B3 = Two-factor dynamic common-eps model,72,18384,0.0039164490861618795,0.0038905207426747895,-3.0580579987778265
2023-01-31,Capital Goods,B3 = Two-factor dynamic common-eps model,103,19923,0.005169904130903981,0.004671819839716241,-3.748133038048053
2023-01-31,Consumer,B3 = Two-factor dynamic common-eps model,62,21308,0.002909705275014079,0.0030645766848132155,-3.067474771557272
2023-01-31,Energy,B3 = Two-factor dynamic common-eps model,143,22900,0.006244541484716157,0.005755312954876273,-3.863789846426755
2023-01-31,Finance,B3 = Two-factor dynamic common-eps model,228,24892,0.009159569339546843,0.006318228078633028,-17.67408626447383
2023-01-31,Healthcare,B3 = Two-factor dynamic common-eps model,67,25733,0.0026036606691796525,0.0026221842251842645,-3.0229171273076645
2023-01-31,Technology,B3 = Two-factor dynamic common-eps model,89,27089,0.0032854664254863596,0.0031077805259207307,-3.2980267315817002
2023-01-31,Utilities,B3 = Two-factor dynamic common-eps model,70,27883,0.0025104902628841947,0.002421666726440244,-3.0881051455997124
2023-07-31,Basic Materials,B0 = Binomial-best static baseline,49,19203,0.002551684632609488,0.00333656892811894,-4.802065885396544
2023-07-31,Basic Materials,B1 = Beta-Binomial-best static baseline,49,19203,0.002551684632609488,0.00333656892811894,-4.130497195326086
2023-07-31,Capital Goods,B0 = Binomial-best static baseline,72,20538,0.0035056967572304996,0.0041530552812175546,-4.155683962659907
2023-07-31,Capital Goods,B1 = Beta-Binomial-best static baseline,72,20538,0.0035056967572304996,0.004153055281217555,-4.380438159071673
2023-07-31,Consumer,B0 = Binomial-best static baseline,56,22039,0.0025409501338536232,0.002777302939194964,-3.1606632527915295
2023-07-31,Consumer,B1 = Beta-Binomial-best static baseline,56,22039,0.0025409501338536232,0.002777302939194964,-3.9291591729019615
2023-07-31,Energy,B0 = Binomial-best static baseline,113,23899,0.0047282313067492365,0.004994095080777751,-3.4540590504987563
2023-07-31,Energy,B1 = Beta-Binomial-best static baseline,113,23899,0.0047282313067492365,0.004994095080777751,-5.113360895351775
2023-07-31,Finance,B0 = Binomial-best static baseline,114,24549,0.004643773677135525,0.005821105066599583,-6.4450984099347295
2023-07-31,Finance,B1 = Beta-Binomial-best static baseline,114,24549,0.004643773677135525,0.005821105066599583,-5.013306017243735
2023-07-31,Healthcare,B0 = Binomial-best static baseline,48,26133,0.0018367581219148204,0.0023066451995834535,-4.2037878721207065
2023-07-31,Healthcare,B1 = Beta-Binomial-best static baseline,48,26133,0.0018367581219148204,0.0023066451995834535,-4.079372070896966
2023-07-31,Technology,B0 = Binomial-best static baseline,68,27163,0.0025034053675956265,0.0027480592898058947,-3.3344903486057973
2023-07-31,Technology,B1 = Beta-Binomial-best static baseline,68,27163,0.0025034053675956265,0.0027480592898058947,-4.330620054755968
2023-07-31,Utilities,B0 = Binomial-best static baseline,60,27666,0.002168726957276079,0.0022286979374682584,-2.988989716686845
2023-07-31,Utilities,B1 = Beta-Binomial-best static baseline,60,27666,0.002168726957276079,0.0022286979374682584,-3.767240449372423
2023-07-31,Basic Materials,B2 = One-factor dynamic common-eps model,49,19203,0.002551684632609488,0.003929073582252773,-8.182706808351384
2023-07-31,Capital Goods,B2 = One-factor dynamic common-eps model,72,20538,0.0035056967572304996,0.004888174765475379,-7.534782955727948
2023-07-31,Consumer,B2 = One-factor dynamic common-eps model,56,22039,0.0025409501338536232,0.003083170742774173,-4.053534382227198
2023-07-31,Energy,B2 = One-factor dynamic common-eps model,113,23899,0.0047282313067492365,0.0056387296539604165,-5.150800775550465
2023-07-31,Finance,B2 = One-factor dynamic common-eps model,114,24549,0.004643773677135525,0.006893016687713009,-13.536699225812498
2023-07-31,Healthcare,B2 = One-factor dynamic common-eps model,48,26133,0.0018367581219148204,0.0025289863391114685,-5.600442482749642
2023-07-31,Technology,B2 = One-factor dynamic common-eps model,68,27163,0.0025034053675956265,0.003157358661905288,-5.016120804828233
2023-07-31,Utilities,B2 = One-factor dynamic common-eps model,60,27666,0.002168726957276079,0.0025577724764452156,-3.832061485385495
2023-07-31,Basic Materials,B3 = Two-factor dynamic common-eps model,49,19203,0.002551684632609488,0.003971428075474319,-8.471800313180296
2023-07-31,Capital Goods,B3 = Two-factor dynamic common-eps model,72,20538,0.0035056967572304996,0.0048026422566299866,-7.04674858297777
2023-07-31,Consumer,B3 = Two-factor dynamic common-eps model,56,22039,0.0025409501338536232,0.0031563743061542417,-4.353738264125482
2023-07-31,Energy,B3 = Two-factor dynamic common-eps model,113,23899,0.0047282313067492365,0.005963150480494302,-6.591263497624283
2023-07-31,Finance,B3 = Two-factor dynamic common-eps model,114,24549,0.004643773677135525,0.00680923866552609,-12.86951130421474
2023-07-31,Healthcare,B3 = Two-factor dynamic common-eps model,48,26133,0.0018367581219148204,0.0027328154695850713,-7.210687132561901
2023-07-31,Technology,B3 = Two-factor dynamic common-eps model,68,27163,0.0025034053675956265,0.0032648578335726297,-5.6615262371193324
2023-07-31,Utilities,B3 = Two-factor dynamic common-eps model,60,27666,0.002168726957276079,0.0025592182944167326,-3.8381708284207576
2024-01-31,Basic Materials,B0 = Binomial-best static baseline,66,20260,0.003257650542941757,0.003323806820520932,-3.0268696914214956
2024-01-31,Basic Materials,B1 = Beta-Binomial-best static baseline,66,20260,0.003257650542941757,0.003323806820520932,-4.201585813426448
2024-01-31,Capital Goods,B0 = Binomial-best static baseline,86,21192,0.004058135145337863,0.00413218017958455,-3.1592500635529746
2024-01-31,Capital Goods,B1 = Beta-Binomial-best static baseline,86,21192,0.004058135145337863,0.00413218017958455,-4.464261047082118
2024-01-31,Consumer,B0 = Binomial-best static baseline,65,22312,0.0029132305485837216,0.002765149278699494,-3.0931313346743465
2024-01-31,Consumer,B1 = Beta-Binomial-best static baseline,65,22312,0.0029132305485837216,0.002765149278699494,-4.047713591511979
2024-01-31,Energy,B0 = Binomial-best static baseline,113,24250,0.0046597938144329895,0.00498924406536589,-3.552133235565634
2024-01-31,Energy,B1 = Beta-Binomial-best static baseline,113,24250,0.0046597938144329895,0.00498924406536589,-5.107259401139004
2024-01-31,Finance,B0 = Binomial-best static baseline,116,24578,0.004719667995768574,0.0058339934100830795,-6.109578955140194
2024-01-31,Finance,B1 = Beta-Binomial-best static baseline,116,24578,0.004719667995768574,0.0058339934100830795,-5.006054254667447
2024-01-31,Healthcare,B0 = Binomial-best static baseline,45,25924,0.0017358432340688166,0.0023015819250257518,-4.7989684735631215
2024-01-31,Healthcare,B1 = Beta-Binomial-best static baseline,45,25924,0.0017358432340688166,0.0023015819250257513,-4.091790301649439
2024-01-31,Technology,B0 = Binomial-best static baseline,70,26422,0.0026493073953523577,0.002739296391202221,-3.082647220201295
2024-01-31,Technology,B1 = Beta-Binomial-best static baseline,70,26422,0.0026493073953523577,0.002739296391202221,-4.332871601504905
2024-01-31,Utilities,B0 = Binomial-best static baseline,52,27079,0.0019203072491598655,0.002228577855616434,-3.502471613552757
2024-01-31,Utilities,B1 = Beta-Binomial-best static baseline,52,27079,0.0019203072491598655,0.0022285778556164343,-3.757318733502757
2024-01-31,Basic Materials,B2 = One-factor dynamic common-eps model,66,20260,0.003257650542941757,0.0038127673576834487,-3.8781611796469946
2024-01-31,Capital Goods,B2 = One-factor dynamic common-eps model,86,21192,0.004058135145337863,0.004742827482068705,-4.25178408473171
2024-01-31,Consumer,B2 = One-factor dynamic common-eps model,65,22312,0.0029132305485837216,0.0031066989362973584,-3.143663993628195
2024-01-31,Energy,B2 = One-factor dynamic common-eps model,113,24250,0.0046597938144329895,0.005630790378006872,-5.4507102907406875
2024-01-31,Finance,B2 = One-factor dynamic common-eps model,116,24578,0.004719667995768574,0.006563186589633005,-10.396518015667311
2024-01-31,Healthcare,B2 = One-factor dynamic common-eps model,45,25924,0.0017358432340688166,0.0025045003343105486,-6.260778025834128
2024-01-31,Technology,B2 = One-factor dynamic common-eps model,70,26422,0.0026493073953523577,0.0030527590644160167,-3.7828785926805324
2024-01-31,Utilities,B2 = One-factor dynamic common-eps model,52,27079,0.0019203072491598655,0.0024882750470844564,-4.8061445940379315
2024-01-31,Basic Materials,B3 = Two-factor dynamic common-eps model,66,20260,0.003257650542941757,0.003804047384007897,-3.8525147379498605
2024-01-31,Capital Goods,B3 = Two-factor dynamic common-eps model,86,21192,0.004058135145337863,0.0046119604882345535,-3.883042921579829
2024-01-31,Consumer,B3 = Two-factor dynamic common-eps model,65,22312,0.0029132305485837216,0.003040217521214294,-3.0661502408696606
2024-01-31,Energy,B3 = Two-factor dynamic common-eps model,113,24250,0.0046597938144329895,0.005531134020618556,-5.049641182933726
2024-01-31,Finance,B3 = Two-factor dynamic common-eps model,116,24578,0.004719667995768574,0.0064023381343749144,-9.314475757716906
2024-01-31,Healthcare,B3 = Two-factor dynamic common-eps model,45,25924,0.0017358432340688166,0.0027494471017847043,-8.41747507862398
2024-01-31,Technology,B3 = Two-factor dynamic common-eps model,70,26422,0.0026493073953523577,0.0031164685993994904,-4.021117355673994
2024-01-31,Utilities,B3 = Two-factor dynamic common-eps model,52,27079,0.0019203072491598655,0.002476703964942083,-4.735011269769203
2024-07-31,Basic Materials,B0 = Binomial-best static baseline,85,20577,0.00413082567915634,0.0033046001391410585,-5.113736150579399
2024-07-31,Basic Materials,B1 = Beta-Binomial-best static baseline,85,20577,0.00413082567915634,0.0033046001391410585,-4.620167561344033
2024-07-31,Capital Goods,B0 = Binomial-best static baseline,109,21731,0.005015875937600662,0.004126163517433041,-5.220504084952466
2024-07-31,Capital Goods,B1 = Beta-Binomial-best static baseline,109,21731,0.005015875937600662,0.004126163517433041,-4.813464298476674
2024-07-31,Consumer,B0 = Binomial-best static baseline,80,22591,0.0035412332344739055,0.0027672718589442386,-5.360492361703216
2024-07-31,Consumer,B1 = Beta-Binomial-best static baseline,80,22591,0.0035412332344739055,0.0027672718589442386,-4.511508419081565
2024-07-31,Energy,B0 = Binomial-best static baseline,151,23997,0.0062924532233195815,0.004982374458367383,-7.257829506030603
2024-07-31,Energy,B1 = Beta-Binomial-best static baseline,151,23997,0.0062924532233195815,0.004982374458367383,-5.469178150153425
2024-07-31,Finance,B0 = Binomial-best static baseline,191,24842,0.007688591900813139,0.005769965744698922,-10.755819092157083
2024-07-31,Finance,B1 = Beta-Binomial-best static baseline,191,24842,0.007688591900813139,0.005769965744698922,-5.62239061326045
2024-07-31,Healthcare,B0 = Binomial-best static baseline,60,25368,0.0023651844843897824,0.0022857919182141615,-3.0009745108329895
2024-07-31,Healthcare,B1 = Beta-Binomial-best static baseline,60,25368,0.0023651844843897824,0.002285791918214162,-4.158763047130492
2024-07-31,Technology,B0 = Binomial-best static baseline,76,25606,0.0029680543622588457,0.002737218835589065,-3.327108850748658
2024-07-31,Technology,B1 = Beta-Binomial-best static baseline,76,25606,0.0029680543622588457,0.002737218835589065,-4.420448929460463
2024-07-31,Utilities,B0 = Binomial-best static baseline,58,26065,0.0022252062152311528,0.002226089581240479,-2.949487549365813
2024-07-31,Utilities,B1 = Beta-Binomial-best static baseline,58,26065,0.0022252062152311528,0.002226089581240479,-3.7255859193026026
2024-07-31,Basic Materials,B2 = One-factor dynamic common-eps model,85,20577,0.00413082567915634,0.0037600233270156003,-3.5050275755165785
2024-07-31,Capital Goods,B2 = One-factor dynamic common-eps model,109,21731,0.005015875937600662,0.004604942248400901,-3.651801912437392
2024-07-31,Consumer,B2 = One-factor dynamic common-eps model,80,22591,0.0035412332344739055,0.0029656352824871265,-4.300342053572621
2024-07-31,Energy,B2 = One-factor dynamic common-eps model,151,23997,0.0062924532233195815,0.005434568209915128,-4.9794012201251405
2024-07-31,Finance,B2 = One-factor dynamic common-eps model,191,24842,0.007688591900813139,0.0064635160883450065,-6.277852437714927
2024-07-31,Healthcare,B2 = One-factor dynamic common-eps model,60,25368,0.0023651844843897824,0.0025254914327762007,-3.09853039832646
2024-07-31,Technology,B2 = One-factor dynamic common-eps model,76,25606,0.0029680543622588457,0.0030531906584394283,-3.114689018168889
2024-07-31,Utilities,B2 = One-factor dynamic common-eps model,58,26065,0.0022252062152311528,0.0024844299507641152,-3.3157960856055126
2024-07-31,Basic Materials,B3 = Two-factor dynamic common-eps model,85,20577,0.00413082567915634,0.003697493965754645,-3.6443197800044373
2024-07-31,Capital Goods,B3 = Two-factor dynamic common-eps model,109,21731,0.005015875937600662,0.004564753884619514,-3.7342894622248934
2024-07-31,Consumer,B3 = Two-factor dynamic common-eps model,80,22591,0.0035412332344739055,0.003020967051775781,-4.070797009379632
2024-07-31,Energy,B3 = Two-factor dynamic common-eps model,151,23997,0.0062924532233195815,0.005574307899598561,-4.49647513314099
2024-07-31,Finance,B3 = Two-factor dynamic common-eps model,191,24842,0.007688591900813139,0.006232724149961088,-7.497005027555758
2024-07-31,Healthcare,B3 = Two-factor dynamic common-eps model,60,25368,0.0023651844843897824,0.0025805476716072744,-3.201501184350505
2024-07-31,Technology,B3 = Two-factor dynamic common-eps model,76,25606,0.0029680543622588457,0.0030479835455231846,-3.111070717383285
2024-07-31,Utilities,B3 = Two-factor dynamic common-eps model,58,26065,0.0022252062152311528,0.002443890274314215,-3.2130976831098863
2025-01-31,Basic Materials,B0 = Binomial-best static baseline,86,20653,0.004164043964557207,0.0033210247852231,-5.1958291803621535
2025-01-31,Basic Materials,B1 = Beta-Binomial-best static baseline,86,20653,0.004164043964557207,0.0033210247852231,-4.641071786748512
2025-01-31,Capital Goods,B0 = Binomial-best static baseline,107,22197,0.004820471234851556,0.0041290741451866396,-4.477681159982893
2025-01-31,Capital Goods,B1 = Beta-Binomial-best static baseline,107,22197,0.004820471234851556,0.0041290741451866396,-4.73445148688586
2025-01-31,Consumer,B0 = Binomial-best static baseline,75,22510,0.0033318525099955577,0.002771378261082685,-4.278172818736216
2025-01-31,Consumer,B1 = Beta-Binomial-best static baseline,75,22510,0.0033318525099955577,0.002771378261082685,-4.312704460074826
2025-01-31,Energy,B0 = Binomial-best static baseline,163,23591,0.006909414607265483,0.004974828127537487,-11.412961623591826
2025-01-31,Energy,B1 = Beta-Binomial-best static baseline,163,23591,0.006909414607265483,0.004974828127537487,-5.63998654353486
2025-01-31,Finance,B0 = Binomial-best static baseline,187,24439,0.0076517042432178075,0.005786572105328771,-10.237531958234655
2025-01-31,Finance,B1 = Beta-Binomial-best static baseline,187,24439,0.0076517042432178075,0.005786572105328771,-5.5838832618310335
2025-01-31,Healthcare,B0 = Binomial-best static baseline,74,24892,0.0029728426803792385,0.002277203859611213,-5.487008182718306
2025-01-31,Healthcare,B1 = Beta-Binomial-best static baseline,74,24892,0.0029728426803792385,0.0022772038596112127,-4.578701959603052
2025-01-31,Technology,B0 = Binomial-best static baseline,80,25127,0.003183826163091495,0.0027354972309481885,-3.988406324202913
2025-01-31,Technology,B1 = Beta-Binomial-best static baseline,80,25127,0.003183826163091495,0.0027354972309481885,-4.515603005284106
2025-01-31,Utilities,B0 = Binomial-best static baseline,55,25392,0.0021660365469439195,0.0022157244063814095,-2.9373210264327767
2025-01-31,Utilities,B1 = Beta-Binomial-best static baseline,55,25392,0.0021660365469439195,0.0022157244063814095,-3.678280027242522
2025-01-31,Basic Materials,B2 = One-factor dynamic common-eps model,86,20653,0.004164043964557207,0.0039359899288239,-3.2794228584798617
2025-01-31,Capital Goods,B2 = One-factor dynamic common-eps model,107,22197,0.004820471234851556,0.004935802135423706,-3.2840085061896787
2025-01-31,Consumer,B2 = One-factor dynamic common-eps model,75,22510,0.0033318525099955577,0.003260624907448541,-3.0945683703214257
2025-01-31,Energy,B2 = One-factor dynamic common-eps model,163,23591,0.006909414607265483,0.005882893193732073,-5.475005461118087
2025-01-31,Finance,B2 = One-factor dynamic common-eps model,187,24439,0.0076517042432178075,0.00698828375410887,-4.282848064958102
2025-01-31,Healthcare,B2 = One-factor dynamic common-eps model,74,24892,0.0029728426803792385,0.00261047726177085,-3.6711789770374708
2025-01-31,Technology,B2 = One-factor dynamic common-eps model,80,25127,0.003183826163091495,0.003260237991005691,-3.1321505337372884
2025-01-31,Utilities,B2 = One-factor dynamic common-eps model,55,25392,0.0021660365469439195,0.0025958307078344884,-3.883304476459756
2025-01-31,Basic Materials,B3 = Two-factor dynamic common-eps model,86,20653,0.004164043964557207,0.004020077793379493,-3.197825510766023
2025-01-31,Capital Goods,B3 = Two-factor dynamic common-eps model,107,22197,0.004820471234851556,0.004759802375696415,-3.2623028980793407
2025-01-31,Consumer,B3 = Two-factor dynamic common-eps model,75,22510,0.0033318525099955577,0.0030971420109580927,-3.273066491500799
2025-01-31,Energy,B3 = Two-factor dynamic common-eps model,163,23591,0.006909414607265483,0.0057403247000974945,-6.114249336821871
2025-01-31,Finance,B3 = Two-factor dynamic common-eps model,187,24439,0.0076517042432178075,0.006699946806334138,-5.121233110828456
2025-01-31,Healthcare,B3 = Two-factor dynamic common-eps model,74,24892,0.0029728426803792385,0.0027967486207081255,-3.2061830139511045
2025-01-31,Technology,B3 = Two-factor dynamic common-eps model,80,25127,0.003183826163091495,0.00331210782557939,-3.1728500242416544
2025-01-31,Utilities,B3 = Two-factor dynamic common-eps model,55,25392,0.0021660365469439195,0.002558286074354127,-3.730876146893337
